planetID,starID,L_st,R_st,T_eff_st,d,contrast,a,S,S_abs,a_eff,R_eff,has_H2O,age,EEC,has_O2
0,0,0.668409,0.91203136,5469.6313,13.779,4.106888109588886e-09,1.6195232865316669,0.2548401752385496,60.65196170677481,1.980915966434923,8.021153202034771,,9.017768458070126,0.0,
1,0,0.668409,0.91203136,5469.6313,13.779,8.191861627481385e-10,0.46632937254275114,3.07366652141307,731.5326320963106,0.5703896371047659,1.031519052530897,0.0,8.232578489546418,0.0,
2,1,2.99538,1.28500386,6704.4496,17.99,3.170446625849456e-11,2.3352147687583966,0.5492856691644947,130.72998926114974,1.349276218347604,1.0162024338435882,1.0,9.956166221984486,1.0,0.0
6,4,0.0397541,0.47847411,3729.2254,3.563,1.0810922717229866e-08,0.4353846414145373,0.20971800424096576,49.91288500934985,2.1836455348399175,3.4986271755122456,,4.193585169076831,0.0,
7,4,0.0397541,0.47847411,3729.2254,3.563,4.14168231059995e-08,0.1073264895747826,3.4511836983959245,821.38172021823,0.5382895661376255,1.688062395174267,0.0,4.4610102734952095,0.0,
8,4,0.0397541,0.47847411,3729.2254,3.563,5.416080747382552e-10,0.880909520391165,0.051229405796286924,12.192598579516288,4.418148822499811,1.5844080776459204,0.0,5.443475953874615,0.0,
10,5,1.28056,1.0581513,5974.1822,8.535,3.7011786855192416e-10,0.44045076296989444,6.600931085283419,1571.0215982974537,0.3892220185873397,0.654878257639813,0.0,2.3892339510376526,0.0,
11,5,1.28056,1.0581513,5974.1822,8.535,4.300891574576998e-11,2.014852362552216,0.3154376104406871,75.07415128488353,1.7805052678763256,1.0212114015191418,0.0,2.8361351418226954,0.0,
14,7,0.560743,0.87614197,5340.7973,11.137,2.9813419064285997e-11,1.174139818313208,0.4067468777902466,96.80575691407869,1.5679704944752713,0.49547173869098243,,9.227013565909587,0.0,
15,8,1.03204,1.00723347,5801.7823,22.03,5.386388294926312e-10,1.4351536508466871,0.5010715325829839,119.25502475475017,1.4127006177820336,2.5741888683087395,,5.106564150451758,0.0,
19,11,0.291211,0.75428092,4886.3858,7.435,3.4561774457807993e-11,1.285671375586856,0.1761764384325459,41.92999234694592,2.3824625735015847,0.5841456805282761,0.0,2.5233660233353836,0.0,
20,11,0.291211,0.75428092,4886.3858,7.435,5.704306379772099e-10,0.5200639120581894,1.0766990716940856,256.2543790631924,0.9637243465437567,0.9599559819767909,0.0,2.409075063371709,0.0,
21,12,4.25197,1.39212488,7030.8983,23.23,9.093380135665852e-11,4.025125227814451,0.2624408276538516,62.460916981616684,1.9520201689887542,2.9664378148965493,,0.7200047063364271,0.0,
22,13,1.22036,1.04657198,5935.2608,5.838,6.431556315462573e-10,0.5754299994793975,3.685555579628922,877.1622279516835,0.5208929955848628,1.127830193346385,0.0,1.1860441384983933,0.0,
23,13,1.22036,1.04657198,5935.2608,5.838,3.279588953412265e-11,1.2759777668406196,0.7495519701038229,178.39336888470984,1.1550455865537312,0.5647366763502438,0.0,1.0521928590330887,0.0,
27,15,3.63259,1.3429212,6882.262,18.801,1.7874817433379103e-10,4.926266414720388,0.14968579666012313,35.62521960510931,2.5846973850781074,5.090165245099884,,1.4410881943156795,0.0,
